user,friend
1307,1958
1307,2675
1308,930
1309,106
1309,2581
1309,420
1309,35
1310,2752
1310,2096
1310,1174
1310,2228
1312,2243
1312,345
1312,377
1312,2710
1312,1599
1312,2687
1312,2122
1312,597
1312,2766
1312,369
1312,251
1312,1055
1312,2767
1312,438
1312,2802
1313,522
1313,657
1313,673
1314,1131
1314,2344
1314,906
1315,288
1315,55
1315,2462
1315,2092
1316,980
1316,1815
1316,2314
1316,1508
1316,726
1316,50
1316,2697
1316,793
1316,905
1316,1935
1316,2183
1316,731
1316,1204
1316,2184
1316,2260
1316,66
1316,252
1316,2552
1316,2696
1316,207
1316,2823
1316,810
1316,1783
1316,2457
1316,334
1316,1127
1316,1067
1316,1368
1316,631
1316,1
1316,2206
1316,2520
1316,2122
1316,2264
1316,0
1316,454
1316,649
1316,1273
1316,1156
1316,2747
1316,803
1316,2569
1317,90
1317,382
1317,132
1317,2063
1317,406
1317,954
1317,791
1317,2567
1317,395
1318,219
1318,2569
1318,616
1318,1152
1318,584
1318,557
1318,1039
1318,2191
1318,2745
1319,960
1319,653
1319,2751
1319,614
1320,2303
1320,903
1320,2658
1321,661
1321,752
1323,930
1323,2433
1323,302
1323,2124
1323,2085
1323,1709
1323,377
1323,2318
1323,1818
1323,1350
1323,706
1324,334
1324,954
1325,2535
1325,334
1325,924
1325,793
1326,810
1326,1889
1326,2351
1326,94
1327,2449
1327,216
1327,2327
1327,2100
1328,1335
1328,42
1328,1859
1328,1831
1328,2632
1328,1311
1328,1426
1328,1519
1328,1089
1328,578
1328,810
1328,1425
1328,1256
1328,2716
1329,334
1329,1809
1330,541
1330,204
1331,1829
1331,219
1331,1470
1331,238
1331,2766
1332,331
1332,2632
1334,1224
1334,1299
1335,793
1335,2502
1335,324
1335,1705
1335,289
1335,1558
1335,2211
1335,1578
1335,685
1335,2610
1335,0
1335,1328
1335,1127
1336,1724
1336,1295
1336,2
1336,2022
1336,1360
1336,475
1336,336
1336,338
1336,1846
1336,2840
1337,881
1337,163
1338,673
1338,0
1338,954
1339,1448
1339,1669
1339,1558
1339,2692
1339,1801
1339,2143
1339,892
1339,763
1339,2632
1339,219
1339,694
1339,1063
1340,115
1340,1911
1340,1526
1340,2418
1340,334
1340,0
1340,2134
1340,1889
1340,1392
1340,2249
1340,634
1341,1786
1341,1297
1341,1772
1341,2327
1341,1935
1341,122
1342,1554
1342,2742
1342,1567
1342,1375
1342,942
1342,2502
1342,851
1342,2286
1342,2370
1342,846
1342,1259
1342,2191
1342,1336
1343,2081
1343,0
1343,1605
1343,2142
1343,475
1343,1440
1343,852
1343,706
1343,1841
1343,1147
1343,1336
1345,954
1345,1180
1345,1847
1346,158
1346,810
1347,842
1347,661
1347,2841
1347,114
1347,2096
1347,739
1347,547
1347,905
1347,542
1349,2639
1349,573
1349,653
1350,1829
1350,2726
1350,1830
1350,552
1350,517
1350,1536
1350,1055
1350,1650
1350,2124
1350,2327
1350,606
1350,2120
1350,288
1350,901
1350,2597
1350,1323
1350,2318
1350,776
1350,1912
1350,2076
1350,2545
1350,1989
1350,2481
1350,2618
1350,649
1350,614
1350,1134
1350,2781
1351,220
1351,162
1351,1733
1351,1907
1351,1779
1351,1975
1351,1909
1351,1224
1351,2806
1351,1526
1351,1247
1351,1147
1352,1120
1352,682
1352,2480
1352,2269
1352,2837
1352,2206
1352,2634
1352,1839
1353,1737
1353,462
1353,706
1353,745
1353,0
1353,334
1353,2327
1353,616
1353,1760
1354,862
1354,0
1354,1534
1354,1373
1354,1417
1354,2020
1354,2387
1354,685
1356,685
1356,2067
1356,2457
1356,1973
1356,1404
1356,660
1356,1489
1357,661
1357,190
1357,2115
1357,967
1358,2063
1359,2759
1359,2576
1359,2343
1359,1809
1359,0
1359,2681
1359,1613
1359,1981
1359,2327
1359,812
1359,334
1359,1983
1360,662
1360,1336
1360,960
1360,1815
1360,1989
1360,2056
1360,391
1360,901
1360,1026
1360,55
1360,94
1360,50
1360,468
1360,386
1360,2153
1360,1366
1360,52
1360,2424
1360,35
1360,2434
1360,338
1360,1059
1360,2638
1360,475
1360,2245
1360,356
1360,739
1360,1678
1360,1322
1360,14
1360,522
1361,574
1361,852
1361,2191
1361,41
1361,1152
1361,696
1361,1371
1361,190
1361,1063
1361,1336
1361,1779
1361,2085
1361,706
1361,810
1361,1385
1361,1703
1361,975
1361,1877
1361,94
1361,517
1361,616
1361,404
1361,462
1361,1506
1361,2211
1362,975
1362,2431
1362,2454
1362,351
1362,1224
1362,745
1362,132
1362,2581
1362,1809
1362,2172
1362,2715
1362,1654
1362,810
1362,1542
1362,1050
1362,492
1362,2719
1362,2324
1362,1438
1362,39
1362,1183
1362,791
1362,1741
1362,1500
1362,213
1362,2576
1362,1743
1362,101
1362,1571
1362,635
1362,200
1362,1284
1362,1625
1362,2316
1362,1297
1362,356
1362,2595
1362,901
1362,2804
1362,584
1362,1647
1362,1815
1362,2432
1362,570
1362,421
1362,1018
1362,2057
1362,2708
1362,2689
1362,2150
1362,95
1362,968
1362,2354
1362,693
1362,801
1362,1709
1362,2206
1362,1777
1362,2743
1362,2535
1362,2725
1362,665
1362,2311
1362,177
1362,1166
1362,1703
1362,462
1362,517
1362,813
1362,190
1362,1295
1362,898
1362,1921
1362,726
1362,1206
1362,1629
1362,334
1362,862
1362,696
1363,1295
1363,793
1363,1018
1363,94
1363,200
1363,1491
1363,2576
1363,616
1364,724
1364,2327
1364,133
1364,901
1364,2696
1364,2779
1364,739
1364,2201
1364,738
1364,2664
1364,50
1364,636
1364,1981
1364,1127
1364,2518
1364,911
1364,2741
1366,2752
1366,1242
1366,757
1366,2175
1366,1813
1366,91
1366,547
1366,1512
1366,1360
1366,664
1366,94
1366,1989
1366,913
1366,2727
1366,288
1366,2730
1366,2557
1366,680
1367,2327
1367,94
1367,653
1367,2804
1367,851
1367,1809
1367,2232
1368,237
1368,2779
1368,855
1368,862
1368,1629
1368,2191
1368,2745
1368,2778
1368,793
1368,2124
1368,1069
1368,1677
1368,2264
1368,0
1368,294
1368,2597
1368,900
1368,2153
1368,2727
1368,2696
1368,1815
1368,2495
1368,544
1368,1174
1368,883
1368,2782
1368,641
1368,2583
1368,2552
1368,420
1368,2427
1368,391
1368,574
1368,148
1369,64
1370,1981
1371,2836
1371,975
1371,745
1371,653
1371,901
1371,1935
1371,2327
1371,2217
1371,821
1371,1737
1371,2085
1372,2312
1372,1817
1372,2831
1372,175
1372,517
1372,1756
1372,431
1372,2097
1372,358
1372,53
1372,2301
1372,1868
1372,1294
1372,19
1372,810
1372,1430
1372,1416
1372,2324
1372,1331
1372,1848
1372,577
1372,2701
1372,2267
1373,1809
1374,1272
1374,1606
1376,2766
1376,420
1376,1717
1376,1899
1376,1040
1376,2733
1376,1141
1376,2327
1376,418
1376,1605
1376,1809
1376,2448
1376,1236
1377,2665
1377,2124
1377,1685
1377,710
1377,1955
1377,686
1377,1302
1377,101
1377,1438
1377,968
1377,2191
1377,1273
1377,738
1377,2556
1377,1895
1377,1831
1377,1812
1377,2701
1377,7
1377,111
1377,2153
1377,377
1377,1944
1377,475
1377,35
1377,2555
1377,2157
1377,1218
1377,2632
1377,1227
1377,530
1377,1469
1377,1286
1377,0
1377,308
1377,2008
1377,96
1377,2672
1377,31
1377,576
1378,2609
1379,1492
1379,1826
1379,782
1379,2694
1379,334
1379,2552
1379,1815
1380,2293
1380,1384
1380,64
1380,2419
1380,205
1380,1491
1380,1443
1380,2428
1380,502
1380,1056
1380,2115
1380,1976
1381,489
1381,1233
1381,2072
1381,1569
1381,2327
1381,2175
1382,2331
1382,1911
1383,611
1383,422
1383,517
1383,983
1383,338
1383,241
1383,1565
1383,2687
1383,977
1383,2243
1383,2693
1383,2438
1383,1488
1383,549
1383,39
1383,616
1384,2833
1384,1720
1384,2210
1384,2129
1384,1911
1384,634
1384,2134
1384,1702
1384,36
1384,1083
1384,791
1384,764
1384,850
1384,2299
1384,2322
1385,237
1385,1902
1385,1609
1385,1789
1385,1830
1385,1716
1385,382
1385,1913
1385,173
1385,837
1385,1889
1385,35
1385,694
1385,2073
1385,2724
1385,2416
1385,1131
1385,66
1385,2634
1385,207
1385,1968
1385,696
1385,2552
1385,687
1385,363
1385,1839
1385,1419
1385,1629
1385,726
1385,522
1385,517
1385,1911
1385,1181
1385,2269
1385,2840
1385,809
1385,2354
1385,724
1385,1949
1385,361
1385,609
1385,1017
1385,1295
1385,2715
1385,288
1385,2327
1385,2726
1385,2333
1385,1149
1385,2248
1385,1989
1385,1250
1385,1842
1385,334
1385,1136
1385,2745
1385,1140
1385,785
1385,1824
1385,1809
1385,1336
1385,524
1385,2191
1385,616
1385,574
1385,211
1385,2576
1385,2074
1385,2033
1385,1953
1385,1843
1385,1143
1385,677
1388,901
1388,2327
1388,2451
1388,1847
1389,2327
1389,1847
1390,680
1390,2015
1390,1971
1390,385
1390,86
1391,2419
1391,1018
1391,900
1391,1921
1391,2211
1391,2481
1391,1151
1393,132
1394,2350
1394,334
1394,869
1394,994
1394,200
1394,1523
1394,2211
1394,1018
1394,394
1394,2481
1394,1921
1394,118
1394,261
1394,2774
1394,810
1395,540
1395,2154
1395,2663
1395,2011
1395,1176
1395,2414
1395,2364
1395,2134
1395,1888
1395,2275
1395,980
1395,2558
1395,1837
1395,1386
1395,2743
1395,2456
1395,111
1395,2058
1395,1165
1395,2148
1395,0
1395,1911
1395,334
1395,679
1395,78
1396,22
1396,2134
1397,2449
1397,420
1397,2634
1397,1847
1397,1452
1397,2738
1397,2344
1397,1300
1397,450
1397,334
1397,2111
1397,35
1399,1567
1399,2689
1399,2191
1399,2085
1399,616
1399,1911
1399,26
1399,2393
1399,35
1399,760
1399,2022
1399,2518
1399,2837
1399,505
1399,334
1400,132
1400,2371
1401,650
1401,1815
1401,2479
1401,2260
1401,619
1401,1287
1401,1404
1401,2804
1401,1283
1401,1013
1401,207
1401,2708
1401,184
1401,173
1401,270
1401,2520
1401,1436
1402,1847
1402,1294
1403,1152
1404,2562
1404,1261
1404,217
1404,2327
1404,2688
1404,2643
1404,1250
1404,252
1404,1907
1404,360
1404,722
1404,2206
1404,2067
1404,1973
1404,1356
1404,1798
1404,1942
1404,901
1404,528
1404,2603
1404,694
1404,336
1404,1401
1404,2416
1405,1911
1405,2025
1405,745
1405,2641
1405,1547
1406,1607
1407,132
1407,219
1407,1271
1407,35
1407,433
1407,370
1407,334
1407,2749
1407,2022
1408,954
1408,883
1408,1809
1408,2201
1408,450
1408,2480
1408,694
1408,304
1410,1981
1410,1331
1410,190
1411,228
1412,2163
1412,50
1412,473
1412,1069
1412,453
1412,1422
1412,2544
1412,46
1412,706
1413,2122
1413,94
1413,1373
1413,1202
1413,334
1413,562
1413,2211
1413,517
1413,2056
1413,2025
1413,50
1413,2033
1413,2074
1413,1295
1413,2749
1413,2260
1413,1913
1413,1158
1413,2206
1413,975
1413,1881
1414,252
1414,0
1414,2018
1414,1838
1414,1778
1414,517
1414,1868
1414,2632
1414,2134
1414,80
1414,2488
1414,2576
1415,1911
1415,2450
1415,2134
1415,2456
1415,65
1416,815
1416,2754
1416,382
1416,2665
1416,89
1417,1530
1417,1850
1417,1802
1417,1073
1417,695
1417,2020
1418,1217
1418,275
1418,389
1418,1165
1418,445
1418,171
1418,1154
1418,2365
1418,1145
1418,850
1418,1965
1418,1641
1418,104
1418,1805
1418,1937
1418,1491
1418,1925
1418,1333
1418,410
1418,1207
1418,2456
1418,2170
1418,2110
1418,2619
1418,2114
1418,1466
1418,2095
1418,1176
1418,942
1418,2809
1418,2134
1418,2329
1418,2231
1418,203
1418,1053
1418,2171
1418,1392
1418,2322
1418,565
1418,2181
1418,132
1418,1864
1419,422
1419,1857
1419,1180
1419,74
1419,2157
1419,955
1419,2480
1419,471
1419,2248
1419,1284
1419,1818
1419,1698
1419,380
1419,173
1419,2007
1419,25
1419,1427
1419,2708
1419,2555
1419,726
1419,2240
1421,334
1421,1018
1421,994
1421,960
1421,2232
1422,1061
1422,1942
1422,1428
1422,1998
1422,2677
1423,238
1423,663
1424,334
1424,2564
1424,2155
1425,881
1425,369
1425,1360
1425,420
1425,188
1425,1328
1425,1773
1425,570
1425,87
1425,334
1425,2334
1425,2841
1425,2696
1425,1520
1425,1082
1425,1
1425,419
1425,931
1425,423
1425,1427
1425,1790
1425,1760
1426,1936
1426,2120
1426,196
1427,1062
1427,475
1427,994
1427,1045
1427,2733
1427,2281
1427,122
1427,2098
1427,72
1427,215
1427,94
1427,2558
1427,2741
1427,29
1427,2324
1427,336
1427,1881
1427,35
1427,522
1427,1236
1427,1766
1427,2668
1427,2197
1427,2396
1427,420
1427,1040
1427,647
1427,216
1427,1923
1427,517
1427,881
1427,643
1427,188
1427,2575
1427,1208
1427,570
1427,2727
1427,2097
1427,334
1427,2717
1427,1535
1427,2221
1427,717
1427,1419
1427,2206
1427,900
1427,1336
1427,1137
1427,710
1427,1899
1427,998
1427,252
1427,2665
1428,1422
1428,1839
1428,382
1428,107
1428,1811
1428,2316
1428,1660
1428,101
1428,1087
1428,1907
1429,656
1429,994
1429,553
1429,94
1429,2206
1429,1069
1429,2689
1429,196
1429,1654
1429,2232
1430,1502
1430,1222
1430,2701
1430,2169
1432,1849
1432,1282
1432,661
1432,2210
1433,1613
1433,884
1434,2448
1434,573
1435,652
1435,1477
1435,1412
1435,334
1435,2737
1435,2327
1435,1381
1435,1997
1435,901
1435,50
1435,2595
1435,2142
1435,0
1435,677
1436,2836
1436,1401
1437,653
1437,1981
1437,1371
1437,1336
1437,2327
1437,2799
1437,41
1437,2576
1437,745
1437,62
1437,1756
1437,1467
1437,1703
1437,411
1437,412
1437,1716
1437,462
1437,2217
1438,879
1438,801
1438,1522
1438,745
1438,1838
1438,1849
1438,1552
1438,698
1438,1110
1438,2451
1438,719
1438,2362
1438,2734
1438,1127
1438,2595
1439,1294
1439,2365
1439,1414
1439,2632
1439,0
1439,138
1439,1529
1439,924
1439,2264
1439,1450
1439,2576
1439,745
1439,2488
1439,2327
1439,1242
1439,80
1439,1868
1439,2752
1440,2008
1440,899
1440,387
1440,2681
1440,2191
1440,1817
1440,1605
1440,1343
1440,1111
1443,2134
1443,2210
1443,115
1443,909
1443,497
1443,0
1443,1380
1443,484
1443,2286
1444,2718
1444,200
1444,517
1444,623
1444,50
1444,2273
1444,2689
1444,2676
1444,1176
1444,2192
1444,1715
1444,745
1444,1527
1444,277
1444,1529
1444,2418
1444,540
1444,334
1444,2841
1444,2030
1445,2389
1445,2080
1445,356
1445,305
1445,979
1445,2327
1446,2197
1446,2134
1446,1137
1447,1508
1447,1935
1447,2191
1447,839
1447,636
1447,2033
1447,1981
1447,881
1447,2327
1447,200
1447,931
1447,2776
1447,2264
1447,2074
1447,706
1447,793
1448,2264
1448,1339
1448,0
1448,2718
1448,694
1448,380
1449,109
1449,1295
1449,1131
1449,793
1450,2632
1450,1529
1450,2576
1450,2154
1450,1439
1450,2134
1450,1165
1450,1848
1450,2264
1450,1838
1450,2327
1450,1414
1450,0
1450,2488
1450,948
1450,755
1450,2547
1451,1578
1451,132
1451,2351
1453,661
1453,522
1453,2264
1453,307
1453,1567
1453,334
1453,41
1453,616
1453,517
1453,2576
1453,1336
1453,2191
1453,696
1453,1865
1454,722
1455,616
1455,517
1455,0
1455,901
1455,2327
1455,327
1455,649
1455,2640
1455,2689
1455,2191
1455,2085
1455,200
1456,682
1456,1017
1456,653
1456,219
1456,960
1456,200
1456,338
1456,2191
1456,2354
1456,2484
1456,1720
1456,901
1456,2754
1456,2604
1457,994
1457,1438
1457,1018
1457,901
1457,2211
1458,1336
1458,606
1458,2799
1458,237
1459,510
1459,1002
1459,1824
1459,2346
1459,1180
1459,1606
1459,1976
1459,2327
1459,167
1459,1422
1459,954
1459,1526
1459,1300
1459,1812
1459,162
1459,1432
1459,385
1459,1849
1460,1751
1460,496
1460,2440
1460,1906
1460,776
1460,1074
1460,1760
1460,2256
1460,1520
1460,1839
1460,1526
1460,1202
1460,570
1460,908
1460,1953
1460,2738
1460,2030
1461,173
1461,1815
1461,1159
1461,1783
1461,2019
1461,1865
1461,1650
1461,431
1461,863
1461,2519
1461,1149
1461,422
1461,977
1461,2734
1461,109
1461,1665
1461,1847
1461,1935
1461,649
1461,1478
1461,1002
1461,2726
1461,2557
1461,334
1461,810
1461,2124
1461,1737
1461,1371
1461,2327
1461,2576
1461,2702
1461,1547
1461,1230
1461,2837
1461,73
1461,2437
1461,216
1461,1678
1461,2492
1461,1085
1461,574
1461,1336
1461,475
1461,636
1461,1125
1461,616
1461,517
1461,1018
1461,1532
1461,1295
1461,35
1464,1336
1464,338
1464,336
1464,895
1465,200
1466,1418
1467,2145
1467,1868
1467,1437
1468,385
1468,954
1468,1809
1468,235
1469,1113
1469,1804
1469,1377
1469,547
1469,2460
1469,519
1469,694
1469,1516
1471,2043
1471,2218
1473,41
1473,2316
1473,1211
1473,1903
1473,745
1473,2319
1473,94
1473,2717
1473,369
1473,2194
1473,1629
1473,2379
1474,1491
1475,1639
1475,889
1475,1909
1475,2768
1475,2063
1477,696
1477,1926
1477,1054
1477,1453
1477,1962
1477,2718
1477,595
1477,2521
1477,2557
1477,1017
1477,973
1477,2453
1477,196
1477,2396
1477,514
1477,1435
1477,810
1477,207
1477,2388
1477,190
1477,1621
1479,480
1479,2520
1479,196
1479,1817
1479,2122
1479,1271
1479,454
1479,522
1479,2302
1479,1470
1479,1727
1479,960
1479,1818
1479,2201
1480,2710
1480,200
1480,2081
1480,219
1480,2261
1480,2327
1481,745
1481,647
1481,1
1481,2142
1482,132
1482,696
1482,2569
1482,810
1482,2599
1482,2172
1482,2576
1482,745
1482,793
1482,1131
1482,1271
1484,2104
1484,2769
1484,1039
1484,2708
1484,369
1484,188
1484,377
1484,2192
1485,1158
1485,1498
1485,1286
1485,1520
1485,1202
1485,1208
1485,1090
1485,396
1485,228
1485,1724
1486,725
1486,200
1486,35
1486,960
1486,959
1486,1567
1487,2573
1487,2124
1487,1604
1487,288
1487,383
1487,423
1487,404
1487,2327
1488,595
1488,422
1488,277
1488,39
1488,88
1488,1383
1488,73
1488,881
1488,611
1488,109
1488,2689
1488,745
1488,2232
1488,2820
1488,2243
1488,517
1488,2547
1488,857
1488,2312
1489,155
1489,1356
1489,182
1489,2316
1489,1279
1489,1978
1490,1141
1490,2290
1490,171
1490,1414
1491,875
1491,150
1491,60
1491,1735
1491,2676
1491,769
1491,115
1491,2289
1491,1807
1491,719
1491,1380
1491,2210
1491,1791
1491,1392
1491,1474
1491,1418
1491,565
1491,1076
1491,239
1491,399
1491,2196
1491,540
1491,2134
1491,2488
1491,2456
1491,942
1491,0
1491,1911
1491,1695
1492,1002
1492,810
1492,1567
1492,522
1492,439
1492,2429
1492,35
1492,1050
1492,2600
1492,801
1495,2022
1495,382
1495,517
1495,1517
1495,109
1495,641
1495,960
1495,2173
1495,334
1495,2681
1495,706
1495,2767
1495,2696
1495,200
1495,1809
1495,1039
1495,514
1495,2191
1495,1427
1497,793
1497,1567
1497,2008
1497,2312
1497,653
1497,109
1497,636
1497,95
1497,1083
1497,2633
1498,1175
1498,72
1498,1485
1498,799
1498,1202
1499,113
1499,35
1500,187
1500,138
1500,1362
1500,739
1500,2749
1500,486
1500,207
1500,272
1500,855
1500,2100
1500,52
1500,2632
1500,2134
1500,527
1500,2152
1500,738
1501,559
1501,2512
1501,2581
1501,334
1501,2797
1501,2456
1502,1430
1503,2285
1503,365
1503,2019
1503,810
1503,2247
1503,2519
1503,110
1503,2774
1503,2124
1503,2489
1503,334
1503,2088
1503,2750
1503,462
1503,2351
1503,2268
1503,2260
1504,191
1504,661
1506,2334
1506,2206
1506,1921
1506,2394
1506,2290
1506,1567
1506,2217
1506,785
1506,326
1506,1134
1506,2211
1507,1639
1507,334
1507,647
1507,115
1507,2327
1507,1218
1507,356
1507,256
1507,2186
1507,0
1507,2836
1508,789
1509,1703
1510,1707
1510,2351
1510,1295
1510,2396
1510,785
1510,1815
1510,94
1510,2518
1510,2456
1510,0
1510,1250
1511,954
1511,1161
1511,406
1511,376
1511,2063
1512,1366
1512,901
1512,1815
1512,1998
1512,2634
1512,1200
1512,211
1512,1098
1512,1519
1513,2547
1513,2481
1513,2154
1513,0
1513,369
1513,289
1514,1463
1514,1532
1514,1125
1514,1567
1516,42
1516,759
1516,810
1516,2460
1516,2696
1516,2534
1517,1532
1517,1495
1517,2820
1517,1061
1517,2306
1517,2753
1517,616
1517,109
1517,1125
1517,517
1517,881
1517,1295
1517,2265
1517,1818
1518,2114
1518,150
1518,2134
1518,505
1519,2438
1519,870
1519,1913
1519,517
1519,2030
1519,101
1519,252
1519,2191
1519,656
1519,1625
1519,661
1519,334
1519,2116
1519,1861
1519,1328
1519,2378
1519,1127
1519,0
1519,2008
1519,2264
1520,374
1520,1485
1520,1425
1521,193
1521,606
1521,2776
1521,2022
1521,1841
1521,1629
1522,653
1522,1039
1522,1438
1522,881
1522,791
1522,178
1522,2710
1522,871
1522,1090
1522,2693
1522,2734
1522,2098
1522,2626
1522,906
1522,2067
1522,1360
1522,1202
1522,420
1522,1137
1522,2032
1522,793
1525,1104
1525,702
1525,262
1525,1670
1525,35
1525,1185
1525,1002
1526,1865
1526,2327
1526,2316
1526,2478
1526,1290
1526,2781
1526,2206
1526,1881
1526,591
1526,1694
1526,252
1526,1131
1526,1702
1526,2418
1526,565
1526,2148
1526,410
1526,2145
1526,2728
1526,1123
1526,1076
1526,502
1526,1132
1526,202
1526,2307
1526,2191
1526,2333
1526,336
1526,1535
1526,138
1526,2242
1526,942
1526,1165
1526,2456
1526,2414
1526,634
1526,2745
1526,745
1526,900
1526,2210
1526,2488
1526,2188
1526,2235
1526,132
1526,2396
1526,1340
1526,115
1526,540
1526,994
1526,2699
1526,1837
1526,1911
1526,1951
1526,1217
1526,2110
1526,2743
1526,508
1526,2710
1526,574
1526,1809
1526,2127
1526,517
1526,2364
1526,2595
1526,1613
1526,2275
1526,636
1526,251
1526,616
1526,1422
1526,1083
1526,2095
1526,597
1526,2342
1526,2393
1526,64
1526,2547
1526,2318
1526,2154
1526,1942
1526,370
1526,1176
1526,1838
1526,755
1526,2264
1526,200
1526,2632
1526,948
1526,2502
1526,2022
1526,1989
1526,2018
1526,334
1526,2576
1526,2134
1526,0
1526,1392
1527,1444
1527,2726
1528,1069
1528,694
1528,2502
1528,2264
1528,1295
1528,810
1528,109
1528,2248
1528,2211
1528,592
1529,2463
1529,994
1529,2661
1529,29
1529,1535
1529,1137
1529,717
1529,900
1529,2378
1529,1241
1529,2305
1529,2221
1529,1148
1529,2324
1529,2097
1529,2416
1529,1558
1529,175
1529,502
1529,810
1529,500
1529,358
1529,1888
1529,1450
1529,1439
1529,755
1529,2008
1530,2614
1530,2040
1530,1417
1530,588
1530,1850
1530,680
1530,0
1530,2134
1530,2689
1530,2219
1530,675
1530,334
1530,1787
1530,760
1530,954
1530,94
1530,862
1531,35
1531,1104
1531,2534
1532,1567
1532,188
1532,706
1532,1514
1533,1180
1533,894
1533,516
1533,2846
1533,2416
1533,1604
1533,947
1533,2709
1533,726
1534,1839
1534,862
1534,2140
1534,2027
1534,1536
1534,1760
1534,2604
1534,1354
1536,412
1536,433
1536,793
1536,1299
1536,2031
1536,1134
1536,2248
1536,2172
1536,2456
1536,2343
1536,2576
1536,745
1536,938
1536,2211
1536,627
1536,785
1536,190
1536,171
1536,1306
1536,2072
1536,1949
1536,1589
1536,2782
1536,691
1536,1350
1536,441
1536,899
1536,2157
1536,1835
1536,2689
1536,604
1536,58
1536,599
1536,2327
1536,2020
1536,1534
1536,960
1536,2557
1536,1935
1536,574
1536,94
1536,517
1536,810
1536,382
1536,132
1536,288
1536,995
1536,1809
1536,664
1536,922
1536,2265
1536,2400
1536,901
1536,1852
1537,2327
1537,0
1537,334
1537,829
1537,514
1538,2327
1539,1899
1539,66
1539,1809
1539,694
1539,2508
1539,2074
1539,213
1540,1629
1540,2550
1540,1818
1540,838
1541,1809
1541,1862
1541,2481
1543,2008
1545,334
1545,2598
1546,2734
1547,2327
1547,975
1547,793
1547,1371
1547,1247
1547,2752
1547,653
1547,200
1548,2535
1548,2448
1548,959
1548,1294
1548,2516
1548,48
1548,723
1548,2288
1548,1629
1548,383
1548,1225
1548,2637
1548,1692
1549,1761
1550,35
1550,94
1551,2396
1551,2316
1551,95
1552,1438
1552,624
1552,334
1553,693
1554,874
1554,2520
1554,694
1554,1629
1554,1141
1554,2134
1554,2327
1554,1809
1554,0
1554,334
1554,1829
1554,1497
1554,1847
1554,1559
1554,219
1554,2080
1554,513
1554,2749
1556,1958
1556,2419
1557,1131
1557,2658
1557,2749
1557,2232
1557,960
1557,1167
1557,2536
1557,52
1558,2661
1558,2221
1558,2008
1558,694
1558,900
1558,1148
1558,2665
1558,1780
1558,1535
1558,29
1558,881
1558,2463
1558,810
1558,755
1558,48
1558,2264
1558,2547
1558,1241
1558,2177
1558,2324
1558,1529
1558,175
1558,1137
1558,502
1558,500
1558,2317
1558,2502
1558,472
1558,1335
1558,2719
1558,1569
1558,2201
1558,2362
1558,50
1558,509
1558,745
1558,1881
1559,2343
1559,2264
1559,1847
1559,1554
1559,1613
1559,35
1559,1703
1559,1180
1559,1809
1559,334
1559,0
1559,813
1559,2632
1559,66
1559,846
1559,2124
1560,1866
1560,1487
1560,18
1561,2332
1562,1824
1562,1809
1563,2316
1563,888
1563,777
1563,367
1563,196
1563,139
1565,2434
1565,1383
1566,2076
1566,132
1566,2232
1566,2209
1566,2480
1566,1881
1566,2536
1566,1336
1566,2327
1566,361
1567,412
1567,2193
1567,404
1567,2433
1567,462
1567,2191
1567,370
1567,2664
1567,1245
1567,687
1567,2225
1567,1756
1567,2521
1567,1650
1567,35
1567,2289
1567,2595
1567,522
1567,1295
1567,881
1567,2417
1567,960
1567,559
1567,2316
1567,1486
1567,223
1567,2394
1567,1570
1567,365
1567,2121
1567,2753
1567,393
1567,1322
1567,1506
1567,2060
1567,47
1567,1576
1567,2334
1567,1125
1567,513
1567,2206
1567,52
1567,326
1567,1514
1567,1963
1567,1532
1567,517
1567,2290
1567,2634
1567,188
1567,2217
1567,616
1567,1827
1567,745
1567,1709
1567,549
1567,1181
1567,1636
1567,1288
1567,2243
1567,50
1567,852
1567,2602
1567,2434
1567,1492
1567,1017
1567,1266
1567,1336
1567,2700
1567,88
1567,1304
1567,2745
1567,2759
1567,940
1567,2192
1567,2519
1567,2773
1567,2509
1567,1420
1567,12
1567,810
1567,440
1567,1694
1567,2211
1567,177
1567,2658
1568,2448
1569,150
1569,1148
1569,624
1569,529
1569,334
1569,1558
1569,1909
1569,1381
1569,2708
1569,1815
1570,0
1570,1567
1571,398
1571,413
1571,101
1571,1815
1571,1362
1571,2150
1571,651
1572,2710
1572,2045
1572,114
1572,673
1573,410
1573,1092
1573,2264
1575,439
1575,2749
1575,35
1576,1532
1576,1825
1576,1567
1577,334
1577,1174
1577,1037
1577,1670
1577,668
1577,1929
1577,2327
1578,1097
1578,317
1578,2818
1578,736
1578,283
1578,931
1578,2689
1578,1335
1578,1451
1578,1953
1579,2632
1579,1847
1579,1141
1579,1300
1580,2752
1580,2213
1581,462
1581,2252
1581,541
1581,2039
1581,2061
1582,2436
1582,1815
1583,793
1583,2210
1583,0
1584,1643
1584,1448
1584,803
1584,969
1584,422
1584,810
1584,2098
1584,2463
1584,0
1584,2316
1584,1134
1584,649
1587,994
1587,2708
1588,1899
1588,363
1588,1331
1588,1312
1588,175
1588,2394
1588,1204
1588,12
1588,370
1588,1882
1588,66
1588,577
1588,2555
1588,2366
1589,683
1589,1809
1589,2327
1589,511
1589,1536
1589,4
1589,115
1589,863
1589,241
1589,2351
1589,2045
1589,1725
1589,335
1589,2547
1589,870
1590,458
1590,441
1590,45
1590,2576
